ra,dec,z_spec,quality
189.2203375,62.153036111111106,0.45718,4
189.4945166666667,62.278925,0.81942,4
189.33602083333335,62.20461944444445,0.47521,3
189.37630833333336,62.22394166666667,1.02253,4
189.28469583333333,62.182224999999995,0.42247,4
189.3406375,62.207025,0.47968,4
189.12067083333332,62.10444722222223,1.26446,4
189.31090833333334,62.19235555555555,1.45017,3
189.25507083333335,62.166019444444444,0.75296,3
189.50083333333333,62.279975,0.92874,4
189.26952083333333,62.17456388888888,0.41022,4
189.19582499999999,62.13966111111111,0.64224,4
189.37867083333333,62.224408333333336,0.89032,4
189.40540416666667,62.23641111111111,0.84942,4
189.2158625,62.14998611111111,0.97155,4
189.3518125,62.21161388888889,0.79842,4
189.49005000000002,62.27549444444444,0.82012,4
189.23263749999998,62.157075,0.41914,4
189.12528333333333,62.10413888888889,1.26611,3
189.23047083333333,62.15353333333333,0.42048,4
189.50942916666665,62.28896111111111,0.27753,4
189.23222083333332,62.15486111111111,0.41915,4
189.12380416666667,62.102647222222224,0.74809,4
189.13389583333333,62.106991666666666,0.98677,3
189.3315625,62.20131944444445,0.06971,4
189.2663,62.16925833333333,0.32144,4
189.34555833333334,62.20498333333334,0.96174,4
189.4571916666667,62.25911388888889,0.16324,4
189.20925416666665,62.145719444444445,0.43352,4
189.37982499999998,62.22081111111111,0.85134,4
189.17270416666665,62.12504722222222,1.13737,4
189.15139583333334,62.11863888888889,0.27612,4
189.44739583333333,62.25353055555556,0.67897,4
189.20527916666666,62.139775,0.39673,3
189.34338333333335,62.20460277777778,0.9646,3
189.40305,62.230333333333334,0.41201,4
189.24291666666667,62.15645,0.52911,4
189.29595416666666,62.18002222222222,0.48335,4
189.36244166666668,62.21350833333334,0.47545,4
189.26789166666669,62.16656944444444,0.32129,4
189.1907625,62.13174166666667,1.43249,3
189.2978375,62.18198888888889,0.8549,3
189.51853333333332,62.285780555555554,0.48435,4
189.48425416666666,62.2677,0.45199,4
189.2749791666667,62.169513888888886,0.52273,4
189.26895833333336,62.167725,0.23026,4
189.39310416666666,62.224000000000004,1.02068,4
189.38908750000002,62.22779722222222,0.10491,4
189.2283083333333,62.14650833333333,0.79133,4
189.25818333333333,62.16086388888889,0.74985,4
189.32390416666667,62.19083333333333,0.21315,4
189.38428333333334,62.21800277777778,1.35846,3
189.16322083333333,62.11642777777778,0.84627,4
189.3746,62.21687777777778,0.51175,4
189.45533333333336,62.25111111111111,0.2981,4
189.4019416666667,62.22745555555556,0.51209,4
189.4930375,62.26870833333333,0.85038,4
189.16288749999998,62.11451944444445,0.51645,4
189.29837083333334,62.17843055555555,0.77781,4
189.27859166666667,62.168499999999995,0.93643,4
189.21072083333334,62.13706111111111,0.48424,4
189.41922916666667,62.232736111111116,0.5104,4
189.34441666666666,62.19909722222222,0.48755,4
189.5065833333333,62.27413333333333,0.48345,4
189.41591250000002,62.231255555555556,1.35934,4
189.2788875,62.166577777777775,0.43348,4
189.30947500000002,62.18048888888889,0.13626,4
189.30895416666667,62.178980555555555,0.82058,4
189.32355,62.18723333333333,0.90289,4
189.34308333333334,62.195947222222216,0.52926,4
189.46893333333333,62.253725,1.16982,4
189.36219166666666,62.20500833333334,0.79296,4
189.1333625,62.09615,0.51861,3
189.17687916666668,62.11709722222222,0.68159,4
189.22102916666665,62.13809722222222,0.56181,4
189.42439166666668,62.23292222222222,0.51177,4
189.44410416666668,62.237316666666665,0.5113,4
189.3804,62.20983888888889,0.84984,4
189.50741666666664,62.26976666666667,0.45742,4
189.34254583333333,62.189991666666664,0.78406,4
189.53344166666665,62.28093611111111,0.47611,3
189.1335125,62.09448888888889,0.03534,4
189.14612916666667,62.10082222222222,0.41055,4
189.47737500000002,62.25742777777778,0.45659,4
189.13192916666668,62.09395833333333,0.76698,4
189.1792875,62.11633611111111,0.44359,4
189.24079583333332,62.145022222222224,1.00465,4
189.22322083333333,62.137744444444444,0.3973,3
189.2257625,62.13925,0.44643,4
189.2017,62.10918888888889,0.63481,4
189.32289166666666,62.18246944444444,0.27575,4
189.2435875,62.14705555555555,0.79114,4
189.39041666666668,62.19063055555555,0.91087,3
189.20309166666664,62.12878611111111,0.81934,3
189.16571249999998,62.10843888888889,0.79742,4
189.3076125,62.17711944444444,0.82167,4
189.4528125,62.22023333333333,0.91104,3
189.15631666666664,62.083733333333335,0.67603,4
189.4136125,62.227472222222225,0.79201,4
189.43547083333334,62.236269444444446,0.32238,4
189.35793333333334,62.20180555555556,0.08927,4
189.28922916666667,62.14382222222222,0.90698,4
189.3924875,62.19437222222222,0.20236,4
189.19596249999998,62.127544444444446,0.64203,4
189.30015833333334,62.14946944444444,0.90736,4
189.38670416666668,62.191424999999995,0.69824,4
189.4888125,62.263244444444446,0.45742,4
189.31357916666667,62.15841388888889,0.56088,4
189.26719583333335,62.13910277777778,1.02899,4
189.18576666666667,62.098908333333334,0.2867,4
189.4516625,62.226350000000004,0.83892,4
189.231825,62.12536111111111,0.24675,4
189.14427083333334,62.087155555555555,0.63456,4
189.4435875,62.221494444444446,0.96992,3
189.4046875,62.20313055555556,0.42006,4
189.4720375,62.23646388888889,0.0699,4
189.34914583333335,62.179405555555554,0.11331,4
189.37641250000001,62.191377777777774,0.47646,4
189.44779166666666,62.22325,0.79985,4
189.4320416666667,62.21933888888889,0.29889,4
189.17421249999998,62.09993333333333,0.12457,4
189.4718041666667,62.237969444444445,0.67858,4
189.49506250000002,62.24931111111111,0.45676,3
189.4526375,62.22906388888889,0.93768,4
189.37061250000002,62.19098611111111,0.93541,3
189.45979583333332,62.23544722222222,0.45894,4
189.5449875,62.27135833333333,0.52852,4
189.55362499999998,62.277947222222224,1.24568,3
189.55190833333333,62.275780555555556,0.48349,4
189.48462500000002,62.24516111111111,0.9919,3
189.30141666666668,62.159863888888886,0.82064,3
189.31425833333333,62.16558055555556,0.39193,4
189.26340000000002,62.14199444444444,0.47505,4
189.295025,62.158655555555555,0.67782,4
189.17493333333334,62.09903888888889,0.9522,3
189.35894166666665,62.186416666666666,0.93767,4
189.42924166666668,62.21972777777778,0.29876,4
189.43551250000002,62.220975,0.80017,4
189.43438749999999,62.224050000000005,1.22343,3
189.14637083333335,62.088861111111115,0.9874,4
189.2854625,62.153277777777774,1.15226,4
189.38061666666667,62.19799166666667,0.6555,4
189.5557208333333,62.27838611111111,0.18881,3
189.40819583333334,62.21205555555556,0.91134,4
189.36192083333333,62.192188888888886,0.67764,4
189.4854625,62.24887777777778,0.45686,3
189.53493749999998,62.2712,0.85017,4
189.42777083333334,62.22233333333334,0.25277,4
189.30725416666667,62.16650555555555,0.53992,4
189.334925,62.17975833333333,0.20187,4
189.31766666666667,62.17184444444444,0.9726,4
189.38438333333335,62.20048611111111,0.32783,4
189.2165125,62.12648611111111,0.84414,4
189.39696666666666,62.21042222222223,0.11348,3
189.26634166666668,62.144925,0.70356,4
189.41084166666667,62.21472222222223,0.45529,4
189.50940416666666,62.25995277777778,0.45686,4
189.17822916666668,62.10693611111111,1.02541,4
189.48191666666668,62.25189722222222,0.1892,4
189.32907500000002,62.18035833333333,0.97339,3
189.42405833333333,62.21925,0.79912,4
189.2018375,62.1315,0.20588,4
189.44421666666665,62.23314166666667,0.51233,4
189.33610416666667,62.18258055555555,0.97845,4
189.48312916666669,62.2521,0.45619,4
189.515325,62.2657,0.10409,4
189.5383625,62.27721666666667,0.27767,4
189.38287499999998,62.20446666666667,0.9109,4
189.39105416666666,62.20595,1.21835,4
189.24084166666665,62.14091388888889,0.56026,4
189.38836666666666,62.20871944444445,0.51167,4
189.32299583333335,62.178980555555555,1.33929,4
189.31954166666668,62.17836111111111,0.82011,4
189.39479583333332,62.214511111111115,1.49104,3
189.33907083333332,62.18895555555555,0.65586,4
189.32246666666666,62.17964166666666,0.20182,4
189.47208333333336,62.24827777777778,0.51062,4
189.43413750000002,62.232844444444446,0.51161,4
189.25617916666667,62.14503333333333,0.70376,4
189.31414583333333,62.17610555555555,0.47453,3
189.39285833333335,62.21141388888889,0.85053,4
189.4690625,62.246947222222225,0.51155,4
