ra,dec,star_flag,near_star,use_phot,z_spec,z_peak,field
189.1829071,62.21560669,2,0,1,,0.5259,GOODS-N
189.18292236,62.18401718,2,0,1,,1.4881,GOODS-N
189.18292236,62.19283295,0,0,1,,1.0186,GOODS-N
189.18292236,62.2153511,2,0,1,,1.223,GOODS-N
189.18292236,62.31936264,0,0,1,,3.001,GOODS-N
189.18295288,62.1450119,0,0,1,0.2474,0.2925,GOODS-N
189.18295288,62.22341919,2,0,1,,1.5409,GOODS-N
189.18295288,62.28490067,0,0,1,0.502,0.5413,GOODS-N
189.18296814,62.27247238,0,0,1,1.0142,2.3665,GOODS-N
189.18296814,62.29468536,2,0,1,,0.5024,GOODS-N
189.1829834,62.15927505,2,0,1,,2.1936,GOODS-N
189.1829834,62.29198837,2,0,1,,1.7129,GOODS-N
189.18299866,62.18072128,0,0,1,,1.3561,GOODS-N
189.18299866,62.2006073,2,0,0,,1.6152,GOODS-N
189.18305969,62.10988998,2,0,1,,3.162,GOODS-N
189.18305969,62.13131714,2,0,1,,1.8069,GOODS-N
189.18307495,62.1192627,2,0,1,,0.4172,GOODS-N
189.18309021,62.2794075,2,0,1,,0.9798,GOODS-N
189.18309021,62.30880737,2,0,1,,4.1976,GOODS-N
189.18310547,62.15766144,2,0,1,,1.7849,GOODS-N
189.18310547,62.3235054,0,0,1,,1.4474,GOODS-N
189.18312073,62.180439,2,0,1,,0.9668,GOODS-N
189.18312073,62.30922699,0,0,1,,0.8469,GOODS-N
189.18313599,62.1386528,2,0,0,,1.9029,GOODS-N
189.18315125,62.12581635,2,0,1,,2.0429,GOODS-N
189.18315125,62.15530777,2,0,1,,1.1527,GOODS-N
189.18315125,62.16639328,2,0,0,,1.7595,GOODS-N
189.18315125,62.19072342,2,0,1,,4.2669,GOODS-N
189.1831665,62.14931107,2,0,1,,1.1338,GOODS-N
189.1831665,62.17449951,2,0,1,,0.8438,GOODS-N
189.1831665,62.24636459,2,0,1,,0.3506,GOODS-N
189.1831665,62.30398178,2,0,0,,1.8636,GOODS-N
189.1831665,62.32500839,2,0,1,,1.344,GOODS-N
189.18318176,62.13394547,2,0,1,,1.653,GOODS-N
189.18318176,62.19326401,0,0,1,,1.2451,GOODS-N
189.18319702,62.18333054,2,0,0,,1.4599,GOODS-N
189.18319702,62.18529892,0,0,1,0.8453,0.877,GOODS-N
189.18321228,62.18918228,0,0,1,,1.6745,GOODS-N
189.18321228,62.21998596,0,0,1,,2.9671,GOODS-N
189.18321228,62.23429489,2,0,1,,1.9471,GOODS-N
189.18322754,62.14947891,2,0,1,,1.968,GOODS-N
189.1832428,62.21392059,0,0,1,0.5571,0.5049,GOODS-N
189.1832428,62.25202942,2,0,1,,0.3089,GOODS-N
189.18325806,62.22671509,2,0,1,,1.55,GOODS-N
189.18327332,62.29644775,2,0,0,,1.6703,GOODS-N
189.18327332,62.33772659,0,0,1,,0.9509,GOODS-N
189.18328857,62.31241608,0,0,1,,1.1335,GOODS-N
189.18331909,62.29063034,2,0,1,,1.3987,GOODS-N
189.18333435,62.18265915,2,0,1,,0.7885,GOODS-N
189.18333435,62.29187012,2,0,0,,0.745,GOODS-N
189.18334961,62.11967087,2,0,0,,1.3895,GOODS-N
189.18334961,62.28772354,2,0,1,,1.2697,GOODS-N
189.18336487,62.32523727,2,0,1,,3.0348,GOODS-N
189.18338013,62.14312363,0,0,1,0.5183,0.4878,GOODS-N
189.18338013,62.16889572,2,0,1,,0.6472,GOODS-N
189.18339539,62.29449081,2,0,0,,1.1456,GOODS-N
189.18339539,62.30236816,2,0,1,,1.5968,GOODS-N
189.1834259,62.21016312,2,0,1,,1.3382,GOODS-N
189.1834259,62.22685623,2,0,1,,1.5536,GOODS-N
189.1834259,62.24798965,2,0,1,,1.4128,GOODS-N
189.18344116,62.16004944,2,0,1,,3.2481,GOODS-N
189.18345642,62.15538788,2,0,1,,1.1095,GOODS-N
189.18345642,62.20265961,2,0,1,,0.2258,GOODS-N
189.18345642,62.258255,2,0,1,,1.427,GOODS-N
189.18345642,62.28214264,2,0,0,,1.0281,GOODS-N
189.18347168,62.14690781,2,0,1,,0.9634,GOODS-N
189.18347168,62.24739838,0,0,1,2.095,1.7914,GOODS-N
189.18348694,62.18088913,2,0,1,,1.7839,GOODS-N
189.18348694,62.23774719,2,0,1,,0.8274,GOODS-N
189.1835022,62.22063065,2,0,1,,0.8526,GOODS-N
189.1835022,62.25842667,2,0,1,,2.6886,GOODS-N
189.1835022,62.31903458,2,0,1,,3.024,GOODS-N
189.18351746,62.16277313,2,0,1,,4.2519,GOODS-N
189.18351746,62.18499756,0,0,1,,0.8274,GOODS-N
189.18351746,62.27341843,2,0,1,,2.0633,GOODS-N
189.18356323,62.22111511,0,0,1,,2.1548,GOODS-N
189.18356323,62.28417587,2,0,1,,1.848,GOODS-N
189.18357849,62.18072128,2,0,1,,1.7413,GOODS-N
189.18359375,62.26639175,0,0,1,,1.1649,GOODS-N
189.18359375,62.28145218,2,0,1,,0.9519,GOODS-N
189.18360901,62.13442612,2,0,1,,2.0427,GOODS-N
189.18360901,62.24444962,2,0,0,,2.1329,GOODS-N
189.18360901,62.32225037,2,0,1,,2.126,GOODS-N
189.18362427,62.30371475,2,0,0,,1.1906,GOODS-N
189.18363953,62.24699402,2,0,1,,1.3144,GOODS-N
189.18363953,62.25077057,0,0,1,,0.2308,GOODS-N
189.18363953,62.31746674,2,0,1,,1.6758,GOODS-N
189.18365479,62.20256805,2,0,1,,1.4568,GOODS-N
189.18365479,62.23613739,0,0,1,2.27,2.2242,GOODS-N
189.18370056,62.22846222,2,0,1,,0.2558,GOODS-N
189.18370056,62.23173141,2,0,1,,2.7793,GOODS-N
189.18371582,62.12752533,2,0,1,,2.5341,GOODS-N
189.18371582,62.14227295,2,0,0,,1.2977,GOODS-N
189.18371582,62.24985123,1,0,0,0.0,0.5805,GOODS-N
189.18371582,62.26674652,2,0,1,,2.8641,GOODS-N
189.18373108,62.26102448,2,0,1,,0.0935,GOODS-N
189.18374634,62.26522064,2,0,1,,1.6789,GOODS-N
189.18377686,62.21966171,0,0,1,2.929,3.0864,GOODS-N
189.18379211,62.29459381,2,0,1,,0.7002,GOODS-N
189.18379211,62.30385971,2,0,1,,4.2593,GOODS-N
189.18380737,62.1619072,1,0,0,0.0,0.5041,GOODS-N
189.18382263,62.15782166,2,0,1,,0.5025,GOODS-N
189.18382263,62.20642853,2,0,0,,1.7355,GOODS-N
189.18382263,62.21245575,0,0,1,,1.694,GOODS-N
189.18383789,62.23386383,2,0,1,,0.4439,GOODS-N
189.18383789,62.27416611,0,0,1,,1.556,GOODS-N
189.18385315,62.17992401,2,0,0,,5.8336,GOODS-N
189.18386841,62.1777153,2,0,1,,1.0975,GOODS-N
189.18389893,62.11528778,2,0,1,,0.9304,GOODS-N
189.18389893,62.14760208,2,0,1,,0.557,GOODS-N
189.18389893,62.16410065,2,0,1,,2.7736,GOODS-N
189.18389893,62.2981987,2,0,1,,0.844,GOODS-N
189.18392944,62.26004028,0,0,1,,0.6723,GOODS-N
189.1839447,62.13936234,0,0,1,,0.9467,GOODS-N
189.18395996,62.17781448,2,0,1,,2.2655,GOODS-N
189.18395996,62.18970871,1,0,0,0.0,0.55,GOODS-N
189.18395996,62.1963768,2,0,1,,1.8968,GOODS-N
189.18397522,62.23584366,0,0,1,,1.2492,GOODS-N
189.18397522,62.2642746,2,0,1,,0.6404,GOODS-N
189.18397522,62.31276703,2,0,1,,1.7265,GOODS-N
189.18399048,62.18706512,0,0,1,,0.8216,GOODS-N
189.18399048,62.28792572,2,0,0,,0.8759,GOODS-N
189.18399048,62.3337326,0,0,1,,1.7061,GOODS-N
189.18400574,62.1421814,2,0,1,,2.1169,GOODS-N
189.18400574,62.15025711,2,0,1,,1.7285,GOODS-N
189.18403625,62.26847076,2,0,1,,1.8986,GOODS-N
189.18403625,62.28593063,2,0,1,,3.8777,GOODS-N
189.18405151,62.27810287,2,0,1,,0.7564,GOODS-N
189.18406677,62.24172592,0,0,1,0.8629,0.9136,GOODS-N
189.18409729,62.11678314,2,0,1,,3.8056,GOODS-N
189.18411255,62.18454742,2,0,1,,0.8489,GOODS-N
189.18412781,62.21121979,0,0,1,0.8737,0.9206,GOODS-N
189.18412781,62.22059631,2,0,1,,2.0146,GOODS-N
189.18414307,62.21329117,0,0,1,0.5563,0.4679,GOODS-N
189.18414307,62.24149704,2,0,1,,1.6623,GOODS-N
189.18415833,62.30075836,2,0,1,,1.7262,GOODS-N
189.18417358,62.25124359,2,0,1,,1.0083,GOODS-N
189.18417358,62.27926254,2,0,1,,1.7576,GOODS-N
189.18417358,62.29482651,0,0,1,,3.2021,GOODS-N
189.18418884,62.18505859,2,0,1,,3.9916,GOODS-N
189.1842041,62.11301041,0,0,1,,0.9812,GOODS-N
189.1842041,62.31314468,2,0,1,,1.8044,GOODS-N
189.18421936,62.18566513,2,0,1,,0.8609,GOODS-N
189.18421936,62.23260498,2,0,1,,1.7245,GOODS-N
189.18421936,62.33470917,2,0,1,,0.9559,GOODS-N
189.18423462,62.25236511,2,0,1,,1.7905,GOODS-N
189.18423462,62.30406952,2,0,1,,0.6039,GOODS-N
189.18423462,62.31100464,2,0,1,,0.9742,GOODS-N
189.18424988,62.13082504,2,0,1,,2.5135,GOODS-N
189.1842804,62.29133606,2,0,0,,0.4103,GOODS-N
189.1842804,62.320858,2,0,0,,1.7124,GOODS-N
189.18429565,62.29123306,2,0,0,,0.8517,GOODS-N
189.18432617,62.12774277,2,0,1,,2.6587,GOODS-N
189.18432617,62.33842468,2,0,1,,4.0139,GOODS-N
189.18434143,62.18196869,2,0,0,,0.8568,GOODS-N
189.18434143,62.26897812,0,0,1,,0.1886,GOODS-N
189.18435669,62.12431717,2,0,0,,3.6498,GOODS-N
189.18437195,62.32998657,2,0,1,,1.5004,GOODS-N
189.18438721,62.26962662,2,0,1,,0.6892,GOODS-N
189.18440247,62.21447372,0,0,1,,1.7464,GOODS-N
189.18441772,62.18821335,0,0,1,,3.2099,GOODS-N
189.18441772,62.25854874,2,0,1,,1.3642,GOODS-N
189.1844635,62.32443619,2,0,1,,1.0652,GOODS-N
189.18447876,62.16389084,0,0,1,,0.5694,GOODS-N
189.18447876,62.28921127,2,0,0,,2.5707,GOODS-N
189.18447876,62.29026413,2,0,1,,0.5427,GOODS-N
189.18450928,62.13909149,0,0,1,,0.9514,GOODS-N
189.18450928,62.26435852,2,0,1,,0.5594,GOODS-N
189.18452454,62.25511551,0,0,1,0.5706,0.5417,GOODS-N
189.18453979,62.15642548,2,0,0,,0.6087,GOODS-N
189.18453979,62.17801285,0,0,1,,0.7508,GOODS-N
189.18453979,62.28120422,2,0,1,,2.0568,GOODS-N
189.18458557,62.14896774,2,0,1,,0.9587,GOODS-N
189.18460083,62.11182022,2,0,1,,0.902,GOODS-N
189.18460083,62.18267059,0,0,1,,1.3672,GOODS-N
189.18460083,62.22791672,0,0,1,,2.0915,GOODS-N
189.18461609,62.24161911,2,0,1,,1.1179,GOODS-N
189.18463135,62.14728165,2,0,1,,1.366,GOODS-N
189.18464661,62.10789871,0,0,1,,2.3747,GOODS-N
189.18464661,62.13780975,2,0,1,,0.4522,GOODS-N
189.18464661,62.23429871,2,0,1,,1.6258,GOODS-N
189.18466187,62.19578934,2,0,1,,0.9684,GOODS-N
189.18466187,62.24736404,0,0,1,,0.2619,GOODS-N
189.18467712,62.12301636,2,0,1,,1.6877,GOODS-N
189.18467712,62.16515732,0,0,1,,1.7279,GOODS-N
189.18469238,62.29356384,0,0,1,0.4547,0.4444,GOODS-N
189.18470764,62.12398529,2,0,0,,0.1024,GOODS-N
189.18470764,62.16770935,0,0,1,,0.6374,GOODS-N
189.18470764,62.2703743,2,0,1,,0.6477,GOODS-N
189.1847229,62.2315979,2,0,1,,0.3295,GOODS-N
189.18473816,62.12281799,0,0,1,,1.6514,GOODS-N
189.18473816,62.19343567,2,0,1,,1.7394,GOODS-N
189.18475342,62.27329636,2,0,1,,4.0535,GOODS-N
189.18476868,62.11378479,2,0,1,,0.9001,GOODS-N
189.18476868,62.23202515,2,0,1,,0.8441,GOODS-N
189.18478394,62.23216248,2,0,1,,0.4569,GOODS-N
189.18478394,62.2480545,0,0,1,1.487,1.4652,GOODS-N
189.18481445,62.1249733,2,0,1,,1.3107,GOODS-N
189.18482971,62.14614487,2,0,1,,3.1947,GOODS-N
189.18482971,62.27308655,2,0,1,,4.5045,GOODS-N
189.18484497,62.15491486,0,0,1,,0.0403,GOODS-N
189.18487549,62.28493118,2,0,0,,0.9123,GOODS-N
189.18492126,62.33489609,0,0,1,,0.9933,GOODS-N
189.18493652,62.23083496,2,0,1,,0.9553,GOODS-N
189.18493652,62.28952789,2,0,1,,1.9494,GOODS-N
189.18495178,62.18704605,0,0,1,,1.0063,GOODS-N
189.18495178,62.32493591,2,0,1,,1.5622,GOODS-N
189.18496704,62.19255066,0,0,1,1.0128,0.988,GOODS-N
189.1849823,62.11589813,0,0,1,,0.1157,GOODS-N
189.1849823,62.16766739,0,0,1,,3.8607,GOODS-N
189.1849823,62.17694855,0,0,1,0.8889,0.8928,GOODS-N
189.18499756,62.25570297,2,0,0,,1.4349,GOODS-N
189.18499756,62.31645203,2,0,0,,1.6293,GOODS-N
189.18499756,62.31990051,0,0,1,,2.0351,GOODS-N
189.18499756,62.34047699,0,0,1,,0.4874,GOODS-N
189.18502808,62.17628479,0,0,1,,0.6258,GOODS-N
189.18502808,62.26783752,2,0,1,,1.8705,GOODS-N
189.18502808,62.29502487,2,0,1,,1.1782,GOODS-N
189.18502808,62.32550049,2,0,1,,3.9677,GOODS-N
189.18508911,62.19416809,2,0,1,,0.1186,GOODS-N
189.18508911,62.22655106,2,0,1,,1.162,GOODS-N
189.18508911,62.27762222,2,0,1,,2.3885,GOODS-N
189.18510437,62.1271019,2,0,1,,1.0368,GOODS-N
189.18511963,62.15563202,2,0,1,,0.9871,GOODS-N
189.18513489,62.2122612,0,0,1,,1.8868,GOODS-N
189.18515015,62.18134689,0,0,1,0.937,0.9082,GOODS-N
189.18515015,62.27964783,2,0,1,,2.7236,GOODS-N
189.18516541,62.20478058,2,0,1,,1.2551,GOODS-N
189.18516541,62.30553055,2,0,1,,0.5544,GOODS-N
189.18518066,62.12296295,0,0,1,,4.0904,GOODS-N
189.18518066,62.23044968,2,0,1,,0.8446,GOODS-N
189.18519592,62.33706665,0,0,1,,1.7827,GOODS-N
189.18521118,62.25618362,2,0,1,,0.6139,GOODS-N
189.18521118,62.30988312,2,0,1,,1.7085,GOODS-N
189.18521118,62.33955765,1,0,0,,0.3347,GOODS-N
189.18522644,62.24493408,2,0,1,,1.3561,GOODS-N
189.18522644,62.25482941,2,0,1,,3.35,GOODS-N
189.1852417,62.180336,2,0,1,,2.4817,GOODS-N
189.1852417,62.22002792,2,0,1,,1.1543,GOODS-N
189.1852417,62.22029877,2,0,1,,0.7554,GOODS-N
189.1852417,62.28059769,2,0,1,,0.4284,GOODS-N
189.1852417,62.28969193,2,0,0,,1.3883,GOODS-N
189.18525696,62.13334274,2,0,1,,2.0707,GOODS-N
189.18525696,62.19488907,0,0,1,1.0188,0.9552,GOODS-N
189.18525696,62.23875809,2,0,0,,3.9623,GOODS-N
189.18525696,62.28675079,2,0,1,,1.9428,GOODS-N
189.18527222,62.11383438,0,0,1,,0.8208,GOODS-N
189.18528748,62.17993546,2,0,1,,0.6563,GOODS-N
189.18531799,62.32633209,2,0,1,,1.6644,GOODS-N
189.18534851,62.122715,2,0,1,,4.201,GOODS-N
189.18534851,62.19813919,2,0,1,,0.4522,GOODS-N
189.18534851,62.3131218,2,0,1,,0.4312,GOODS-N
189.18536377,62.32616425,2,0,1,,2.3098,GOODS-N
189.18537903,62.24871063,2,0,1,,2.0672,GOODS-N
189.18537903,62.3145256,2,0,1,,1.7124,GOODS-N
189.18539429,62.17165375,0,0,1,0.5165,0.4795,GOODS-N
189.18539429,62.19039154,2,0,1,,0.6531,GOODS-N
189.18539429,62.19549561,0,0,1,,0.9715,GOODS-N
189.18540955,62.15326691,2,0,1,,1.1131,GOODS-N
189.18540955,62.20848465,2,0,1,,1.605,GOODS-N
189.1854248,62.3154335,0,0,1,,2.442,GOODS-N
189.18544006,62.11787033,2,0,0,,3.774,GOODS-N
189.18544006,62.25255966,2,0,1,,0.6454,GOODS-N
189.18545532,62.28396606,2,0,1,,0.8573,GOODS-N
189.18547058,62.13343048,0,0,1,,0.4148,GOODS-N
189.18547058,62.28994751,2,0,1,,0.8842,GOODS-N
189.18547058,62.31378937,2,0,0,,3.443,GOODS-N
189.18548584,62.12829971,2,0,1,,1.6974,GOODS-N
189.1855011,62.17983246,2,0,1,,1.3972,GOODS-N
189.1855011,62.22984695,0,0,1,1.3141,1.3197,GOODS-N
189.1855011,62.32514954,2,0,1,,2.08,GOODS-N
189.18551636,62.164814,2,0,1,,1.4345,GOODS-N
189.18551636,62.18390274,2,0,1,,1.6129,GOODS-N
189.18554688,62.27730942,2,0,1,,1.1457,GOODS-N
189.18556213,62.26817703,2,0,1,,2.4569,GOODS-N
189.18557739,62.18823624,2,0,0,,4.138,GOODS-N
189.18557739,62.28815079,2,0,1,,0.0606,GOODS-N
189.18557739,62.33110428,0,0,1,,1.672,GOODS-N
189.18559265,62.1157341,0,0,1,,1.156,GOODS-N
189.18559265,62.32590103,2,0,1,,3.1406,GOODS-N
189.18562317,62.15471268,2,0,1,,1.2421,GOODS-N
189.18562317,62.27258301,2,0,1,,0.9556,GOODS-N
189.18562317,62.27700424,2,0,0,,0.9871,GOODS-N
189.18563843,62.14867401,0,0,1,,1.1273,GOODS-N
189.18563843,62.25956726,0,0,1,,0.607,GOODS-N
189.18566895,62.11721039,2,0,1,,2.904,GOODS-N
189.1856842,62.14480209,2,0,1,,0.8174,GOODS-N
189.1856842,62.20429611,0,0,1,,1.5733,GOODS-N
189.1856842,62.21946716,2,0,1,,2.3963,GOODS-N
189.18569946,62.27349854,2,0,0,,5.0919,GOODS-N
189.18571472,62.13686752,2,0,1,,1.1485,GOODS-N
189.18571472,62.2931633,2,0,0,,0.6018,GOODS-N
189.18572998,62.29269791,2,0,0,,0.9783,GOODS-N
189.1857605,62.14321136,0,0,1,0.5181,0.4828,GOODS-N
189.1857605,62.20267868,2,0,1,,0.3994,GOODS-N
189.1857605,62.22927475,2,0,1,,0.634,GOODS-N
189.18577576,62.16630936,2,0,1,,0.7134,GOODS-N
189.18579102,62.21794128,0,0,1,0.484,0.4388,GOODS-N
189.18579102,62.23728943,2,0,1,,3.0196,GOODS-N
189.18579102,62.32568359,2,0,1,,0.4515,GOODS-N
189.18580627,62.15711212,0,0,1,0.518,0.4982,GOODS-N
189.18580627,62.18502045,0,0,1,,0.4818,GOODS-N
189.18580627,62.29027557,2,0,1,,0.5998,GOODS-N
189.18580627,62.30780029,2,0,1,,2.6844,GOODS-N
189.18582153,62.27412415,0,0,1,,0.8404,GOODS-N
189.18582153,62.33042908,2,0,1,,1.3802,GOODS-N
189.18583679,62.18458557,2,0,1,,1.5835,GOODS-N
189.18583679,62.29776382,2,0,1,,1.365,GOODS-N
189.18589783,62.18007278,2,0,1,,1.5412,GOODS-N
189.18589783,62.19430161,2,0,1,,0.7376,GOODS-N
189.18589783,62.21674728,2,0,1,,0.3661,GOODS-N
189.18589783,62.2219162,0,0,1,,0.663,GOODS-N
189.18592834,62.10573196,2,0,1,,1.8093,GOODS-N
189.18592834,62.16973495,0,0,1,,0.9906,GOODS-N
189.18592834,62.20569229,2,0,1,,2.319,GOODS-N
189.1859436,62.27032852,2,0,1,,2.3359,GOODS-N
189.1859436,62.34057236,2,0,1,,4.1435,GOODS-N
189.18597412,62.33588028,0,0,0,,,GOODS-N
189.18600464,62.18040848,2,0,1,,0.4692,GOODS-N
189.18600464,62.22846603,2,0,1,,2.9825,GOODS-N
189.18600464,62.2477951,0,0,1,,1.0366,GOODS-N
189.18600464,62.26973724,2,0,1,,0.9687,GOODS-N
189.1860199,62.17778015,2,0,1,,3.263,GOODS-N
189.1860199,62.25878525,0,0,1,2.453,2.4416,GOODS-N
189.1860199,62.26647949,2,0,1,,2.5794,GOODS-N
189.18603516,62.13897324,0,0,1,,0.5342,GOODS-N
189.18603516,62.1975441,2,0,1,,4.8316,GOODS-N
189.18603516,62.20762634,0,0,1,1.7341,1.7286,GOODS-N
189.18606567,62.22517776,0,0,1,,2.0663,GOODS-N
189.18606567,62.23350143,2,0,1,,1.8778,GOODS-N
189.18608093,62.13306046,2,0,1,,1.9169,GOODS-N
189.18608093,62.33176041,2,0,1,,1.2537,GOODS-N
189.18608093,62.33573151,2,0,1,,2.1664,GOODS-N
189.18611145,62.19534302,2,0,1,,4.0882,GOODS-N
189.18611145,62.28382492,0,0,1,,0.8352,GOODS-N
189.18612671,62.12209702,2,0,1,,4.4668,GOODS-N
189.18612671,62.15754318,0,0,1,0.5183,0.4777,GOODS-N
189.18612671,62.2926445,2,0,1,,0.5618,GOODS-N
189.18614197,62.17609024,0,0,1,,3.3321,GOODS-N
189.18614197,62.19732666,0,0,1,4.58,4.5244,GOODS-N
189.18618774,62.12758636,2,0,1,,1.01,GOODS-N
189.18618774,62.16707611,0,0,1,,0.4631,GOODS-N
189.18618774,62.16877365,0,0,1,,0.5651,GOODS-N
189.18618774,62.2305069,2,0,1,,2.5586,GOODS-N
189.18618774,62.30360413,2,0,1,,0.5782,GOODS-N
189.18618774,62.31113052,2,0,1,,1.2664,GOODS-N
189.18621826,62.17554474,1,0,0,0.0001,0.01,GOODS-N
189.18621826,62.22324753,2,0,0,,1.1868,GOODS-N
189.18621826,62.2586441,0,0,1,2.453,2.3422,GOODS-N
189.18624878,62.21854782,0,0,1,,0.5623,GOODS-N
189.18624878,62.23125076,2,0,1,,3.2941,GOODS-N
189.1862793,62.15551376,2,0,1,,2.0586,GOODS-N
189.18629456,62.25734711,2,0,0,,1.149,GOODS-N
189.18629456,62.27087784,0,0,1,,1.5079,GOODS-N
189.18630981,62.25605011,2,0,1,,0.6185,GOODS-N
189.18630981,62.29027939,2,0,1,,1.0786,GOODS-N
189.18630981,62.30886841,2,0,1,,3.2125,GOODS-N
189.18632507,62.33127975,2,0,1,,1.9288,GOODS-N
189.18634033,62.24248505,2,0,1,,0.8349,GOODS-N
189.18635559,62.20525742,2,0,1,,2.1569,GOODS-N
189.18635559,62.26831436,2,0,1,,4.1209,GOODS-N
189.18635559,62.2799263,0,0,1,,0.5326,GOODS-N
189.18637085,62.13516617,0,0,1,,0.5048,GOODS-N
189.18640137,62.18971634,2,0,1,,1.0191,GOODS-N
189.18640137,62.29241562,0,0,1,,1.7412,GOODS-N
189.18641663,62.1542778,2,0,1,,0.3298,GOODS-N
189.18643188,62.19549179,0,0,1,0.558,0.5805,GOODS-N
189.18643188,62.19918823,0,0,1,,0.5334,GOODS-N
189.1864624,62.19846344,2,0,1,,2.4846,GOODS-N
189.1864624,62.27879333,0,0,1,,0.5827,GOODS-N
189.18647766,62.13150024,2,0,1,,0.6758,GOODS-N
189.18647766,62.19263458,0,0,1,,0.8762,GOODS-N
189.18649292,62.11301422,2,0,1,,0.9708,GOODS-N
189.18649292,62.16110992,2,0,1,,0.9475,GOODS-N
189.18649292,62.3015213,0,0,1,,0.9159,GOODS-N
189.18649292,62.31693268,2,0,0,,3.4609,GOODS-N
189.18650818,62.29621887,2,0,0,,1.0429,GOODS-N
189.18652344,62.14316177,2,0,0,,1.5725,GOODS-N
189.1865387,62.29398727,0,0,1,0.4551,0.4999,GOODS-N
189.1865387,62.29763031,2,0,1,,0.3337,GOODS-N
189.1865387,62.32735825,2,0,1,,2.4852,GOODS-N
189.18655396,62.16348267,2,0,1,,1.7123,GOODS-N
189.18655396,62.19604874,2,0,1,,3.0941,GOODS-N
189.18655396,62.22610474,2,0,1,,2.3739,GOODS-N
189.18656921,62.23952103,0,0,1,,0.9758,GOODS-N
189.18656921,62.28820038,2,0,0,,1.1329,GOODS-N
189.18656921,62.29503632,2,0,1,,1.7798,GOODS-N
189.18658447,62.14300537,2,0,1,,0.6225,GOODS-N
189.18659973,62.18700027,2,0,1,,0.6027,GOODS-N
189.18659973,62.31490326,2,0,1,,1.5036,GOODS-N
189.18661499,62.23137283,2,0,1,,1.5348,GOODS-N
189.18661499,62.26991272,2,0,1,,0.5998,GOODS-N
189.18661499,62.31404114,2,0,1,,0.7413,GOODS-N
189.18664551,62.10465622,2,0,1,,0.2994,GOODS-N
189.18664551,62.21545029,2,0,1,,1.5448,GOODS-N
189.18664551,62.21868134,0,0,1,,2.4407,GOODS-N
189.18666077,62.23424911,2,0,1,,0.6293,GOODS-N
189.18666077,62.24871826,0,0,1,0.8455,0.9243,GOODS-N
189.18666077,62.28491592,2,0,1,,3.2305,GOODS-N
189.18667603,62.22853851,2,0,1,,2.1074,GOODS-N
189.18667603,62.23542404,2,0,1,,0.8869,GOODS-N
189.18669128,62.12882233,0,0,1,,1.9632,GOODS-N
189.18670654,62.13293457,2,0,1,,3.577,GOODS-N
189.18673706,62.22154236,2,0,1,,0.4052,GOODS-N
189.18673706,62.26240921,2,0,1,,1.6604,GOODS-N
189.18675232,62.13237,2,0,1,,1.1798,GOODS-N
189.18676758,62.22392273,2,0,1,,1.0469,GOODS-N
189.18678284,62.2747345,2,0,1,,0.8332,GOODS-N
189.18678284,62.28775787,0,0,1,2.032,2.0927,GOODS-N
189.1867981,62.14644241,0,0,1,,0.9683,GOODS-N
189.1867981,62.16378784,2,0,1,,3.126,GOODS-N
189.18681335,62.22034836,2,0,1,,0.7837,GOODS-N
189.18681335,62.31053925,0,0,1,,1.5936,GOODS-N
189.18682861,62.14705658,2,0,1,,1.249,GOODS-N
189.18682861,62.2000618,0,0,1,0.4554,0.4254,GOODS-N
189.18684387,62.15958786,2,0,1,,0.1701,GOODS-N
189.18684387,62.18579483,2,0,1,,1.5178,GOODS-N
189.18684387,62.29190063,0,0,1,,1.819,GOODS-N
189.18685913,62.34076691,2,0,1,,0.8007,GOODS-N
189.18687439,62.13747787,2,0,1,,4.015,GOODS-N
189.18687439,62.17894745,2,0,1,,2.6714,GOODS-N
189.18687439,62.20212936,2,0,1,,5.3627,GOODS-N
189.18688965,62.21595383,2,0,1,,1.7536,GOODS-N
189.18690491,62.14150238,0,0,1,,0.921,GOODS-N
189.18690491,62.14567184,0,0,1,0.971,0.9503,GOODS-N
189.18690491,62.18190765,0,0,1,1.4293,1.4261,GOODS-N
189.18692017,62.23501205,0,0,1,,1.7466,GOODS-N
189.18693542,62.1433754,2,0,1,,1.948,GOODS-N
189.18695068,62.31520844,2,0,1,,1.4012,GOODS-N
189.18696594,62.11418152,2,0,1,,1.2907,GOODS-N
189.18696594,62.22628403,2,0,1,,1.3753,GOODS-N
189.18696594,62.23055649,2,0,1,,2.3165,GOODS-N
189.18696594,62.26955795,2,0,1,,0.8764,GOODS-N
189.18701172,62.21796799,0,0,1,,1.6068,GOODS-N
189.18701172,62.30781555,2,0,1,,1.5784,GOODS-N
189.18701172,62.31807709,0,0,1,,1.6312,GOODS-N
189.18702698,62.17739868,2,0,1,,0.0755,GOODS-N
189.18707275,62.22655106,2,0,1,,1.3586,GOODS-N
189.18707275,62.24675751,2,0,1,,1.3938,GOODS-N
189.18707275,62.27985764,2,0,1,,0.6857,GOODS-N
189.18708801,62.17617416,2,0,1,,0.6404,GOODS-N
189.18710327,62.11626816,2,0,1,,0.4868,GOODS-N
189.18710327,62.21390533,2,0,1,,0.156,GOODS-N
189.18710327,62.28148651,2,0,1,,3.3613,GOODS-N
189.18711853,62.19729996,2,0,0,,1.1194,GOODS-N
189.18711853,62.20537567,2,0,1,,1.501,GOODS-N
189.18711853,62.31318283,2,0,0,,2.8425,GOODS-N
